name_nsi,price,index,environment,quality_of_living,safety,transport,services,relax,condition,area,energy_costs,provision,certificate,construction_type,orientation,year_built,last_reconstruction,total_floors,floor,lift,balkonies,loggia,cellar,type,rooms,district
Košice - mestská časť Sídlisko KVP,169990,79,74,97,87,72,92,58,Original condition,62,NA,0,none,NA,NA,NA,NA,8,5,1,NA,NA,0,3-room apartment,3,Košice II
Košice - mestská časť Sídlisko KVP,155000,87,83,97,87,93,95,69,Complete reconstruction,65,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,3-room apartment,3,Košice II
Košice - mestská časť Sídlisko KVP,107000,79,74,97,87,72,92,58,Partial reconstruction,36,NA,0,none,NA,NA,NA,NA,8,1,1,NA,NA,0,1-room apartment,1,Košice II
Košice - mestská časť Sídlisko KVP,173000,86,89,97,87,86,92,61,Complete reconstruction,72,NA,1,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Košice II
Košice - mestská časť Sídlisko KVP,163000,81,85,97,87,72,89,6,Complete reconstruction,65,NA,0,NA,NA,NA,NA,NA,13,2,1,NA,1,0,3-room apartment,3,Košice II
Košice - mestská časť Sídlisko KVP,122000,84,83,97,87,79,95,67,Original condition,52,NA,0,none,NA,NA,NA,NA,8,4,0,NA,1,0,2-room apartment,2,Košice II
Košice - mestská časť Sídlisko KVP,159990,79,74,97,87,72,92,58,Partial reconstruction,62,NA,0,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,3-room apartment,3,Košice II
Košice - mestská časť Sídlisko KVP,320000,79,74,97,87,72,92,58,New building,84,NA,0,NA,NA,NA,2023,2023,12,7,0,NA,NA,0,3-room apartment,3,Košice II
Košice - mestská časť Dargovských hrdinov,159000,81,76,97,85,93,87,49,Partial reconstruction,69,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Košice III
Košice - mestská časť Dargovských hrdinov,133000,81,76,97,85,93,87,49,Complete reconstruction,56,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,2-room apartment,2,Košice III
Košice - mestská časť Dargovských hrdinov,142000,81,76,97,85,93,87,49,Complete reconstruction,6672,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Košice III
Košice - mestská časť Dargovských hrdinov,125000,81,76,97,85,93,87,49,Original condition,67,NA,0,NA,NA,NA,NA,NA,8,4,1,NA,NA,0,3-room apartment,3,Košice III
Košice - mestská časť Juh,179900,86,65,97,10,93,99,8,Partial reconstruction,64,NA,0,none,NA,NA,NA,NA,12,9,1,NA,NA,0,3-room apartment,3,Košice IV
Košice - mestská časť Juh,118700,86,71,97,10,91,9,75,Original condition,53,NA,0,none,Panel,NA,NA,NA,NA,1,0,NA,NA,0,2-room apartment,2,Košice IV
Košice - mestská časť Juh,240000,93,84,97,10,10,97,83,Complete reconstruction,92,NA,0,none,NA,NA,1955,NA,4,3,0,NA,NA,0,3-room apartment,3,Košice IV
Košice - mestská časť Juh,225000,9,91,97,10,86,95,76,Complete reconstruction,68,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Košice IV
Michalovce,94900,91,87,97,10,93,99,72,Complete reconstruction,50,NA,0,none,NA,NA,NA,NA,3,2,0,NA,1,0,2-room apartment,2,Michalovce
Michalovce,127000,91,87,97,10,93,99,72,Complete reconstruction,6458,NA,0,NA,Brick,NA,NA,NA,NA,1,0,1,NA,0,2-room apartment,2,Michalovce
Kysucké Nové Mesto,81000,82,86,97,79,91,83,54,Original condition,NA,NA,0,NA,Panel,NA,NA,NA,NA,7,1,NA,NA,0,1-room apartment,1,Kysucké Nové Mesto
Poprad,184825,9,94,97,10,84,91,72,New building,7218,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Poprad
Poprad,114900,87,88,97,10,72,94,8,New building,34,NA,0,NA,NA,NA,NA,NA,NA,4,1,NA,NA,0,2-room apartment,2,Poprad
Poprad,163600,87,88,97,10,72,94,8,Development project,533,NA,1,B,NA,NA,NA,NA,10,2,0,NA,NA,0,2-room apartment,2,Poprad
Poprad,119900,86,86,97,93,86,92,67,Original condition,51,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Poprad
Poprad,225450,9,78,97,10,93,93,85,Partial reconstruction,167,NA,1,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,4-room apartment,4,Poprad
Poprad,250850,9,78,97,10,93,93,85,Partial reconstruction,173,NA,0,NA,NA,NA,NA,NA,NA,2,0,1,NA,0,4-room apartment,4,Poprad
Poprad,270000,9,94,97,10,84,91,72,New building,5739,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Poprad
Poprad,223000,9,94,97,10,84,91,72,New building,5519,NA,0,A,NA,NA,NA,NA,7,6,1,NA,NA,0,2-room apartment,2,Poprad
Prešov,142500,84,87,97,92,93,83,47,Partial reconstruction,86,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Prešov
Strážske,147900,89,8,97,10,10,92,71,Complete reconstruction,74,NA,0,NA,Panel,NA,NA,NA,8,5,1,NA,NA,0,3-room apartment,3,Michalovce
Martin,105000,79,82,97,82,86,76,46,Partial reconstruction,58,NA,0,NA,NA,NA,NA,NA,4,2,1,NA,NA,0,2-room apartment,2,Martin
Martin,113500,8,77,97,82,93,78,51,Complete reconstruction,NA,NA,0,NA,Other,East,NA,NA,NA,4,1,NA,NA,0,2-room apartment,2,Martin
Trnava,110000,84,8,98,87,86,87,71,Partial reconstruction,47,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,1-room apartment,1,Trnava
Trnava,140000,84,8,98,87,86,87,71,Partial reconstruction,62,NA,0,NA,NA,NA,NA,NA,8,4,1,NA,1,0,3-room apartment,3,Trnava
Trnava,157000,84,8,98,87,86,87,71,Partial reconstruction,78,NA,0,NA,NA,NA,NA,NA,NA,3,1,NA,1,0,3-room apartment,3,Trnava
Trnava,175000,84,8,98,87,86,87,71,Complete reconstruction,84,NA,0,NA,NA,NA,NA,NA,4,3,0,NA,1,0,3-room apartment,3,Trnava
Trnava,140000,84,8,98,87,86,87,71,Complete reconstruction,64,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Trnava
Trnava,110000,84,8,98,87,86,87,71,Complete reconstruction,43,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Trnava
Trnava,157000,84,8,98,87,86,87,71,Original condition,76,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Trnava
Trnava,118500,84,8,98,87,86,87,71,Complete reconstruction,49,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Trnava
Trnava,124990,84,8,98,87,86,87,71,Partial reconstruction,52,NA,0,C,NA,NA,1994,NA,8,5,0,NA,NA,0,2-room apartment,2,Trnava
Trnava,145000,84,8,98,87,86,87,71,Complete reconstruction,56,NA,1,C,NA,NA,1993,2010,7,7,0,NA,NA,0,2-room apartment,2,Trnava
Trnava,152000,84,8,98,87,86,87,71,Partial reconstruction,60,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Trnava
Trnava,142000,84,8,98,87,86,87,71,Complete reconstruction,54,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Trnava
Prievidza,75000,86,8,98,93,86,96,73,Partial reconstruction,64,NA,0,NA,NA,NA,NA,NA,3,3,1,NA,1,0,2-room apartment,2,Prievidza
Prievidza,85000,91,89,98,87,93,92,88,Partial reconstruction,64,NA,0,none,NA,NA,NA,NA,7,3,1,1,NA,0,3-room apartment,3,Prievidza
Prievidza,83000,91,89,98,87,93,92,88,Original condition,56,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Prievidza
Prievidza,88000,86,86,98,82,86,91,78,Complete reconstruction,50,NA,0,NA,NA,NA,NA,2023,NA,NA,1,NA,NA,0,2-room apartment,2,Prievidza
Prievidza,58900,86,8,98,93,86,96,73,Complete reconstruction,39,NA,0,NA,NA,NA,NA,NA,7,7,1,NA,NA,0,1-room apartment,1,Prievidza
Prievidza,79880,88,84,98,87,86,92,83,Complete reconstruction,59,NA,0,NA,NA,NA,NA,NA,7,6,1,NA,NA,0,2-room apartment,2,Prievidza
Prievidza,84500,88,84,98,87,86,92,83,Partial reconstruction,66,NA,0,none,NA,NA,NA,2022,7,5,0,NA,NA,0,3-room apartment,3,Prievidza
Prievidza,88000,86,86,98,82,86,91,78,Complete reconstruction,52,NA,0,none,NA,NA,NA,NA,8,4,1,1,NA,0,2-room apartment,2,Prievidza
Prievidza,57000,86,84,98,87,79,91,82,Partial reconstruction,36,NA,0,none,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1-room apartment,1,Prievidza
Prievidza,86000,88,84,98,87,86,92,83,Original condition,54,NA,0,none,Brick,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Prievidza
Prievidza,80000,88,84,98,87,86,92,83,Partial reconstruction,58,NA,0,NA,NA,NA,NA,NA,7,1,1,1,NA,0,2-room apartment,2,Prievidza
Prievidza,239000,87,8,98,93,86,97,74,New building,82,NA,0,NA,NA,NA,2023,NA,3,3,0,NA,NA,0,3-room apartment,3,Prievidza
Prievidza,87000,88,84,98,87,86,92,83,Original condition,54,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Prievidza
Prievidza,72000,86,8,98,93,86,96,73,Partial reconstruction,56,NA,1,NA,NA,NA,NA,NA,5,5,1,NA,NA,0,2-room apartment,2,Prievidza
Prievidza,86000,88,84,98,87,86,92,83,Original condition,55,NA,0,NA,NA,NA,NA,NA,3,2,0,NA,NA,0,2-room apartment,2,Prievidza
Bratislava - mestská časť Staré Mesto,799000,81,8,98,87,93,77,47,New building,15269,NA,0,A,NA,NA,NA,2022,4,3,0,NA,NA,0,4-room apartment,4,Bratislava I
Bratislava - mestská časť Staré Mesto,449000,87,74,98,10,86,95,81,Complete reconstruction,93,NA,0,NA,NA,NA,2012,NA,4,1,1,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,649000,81,8,98,87,93,77,47,Complete reconstruction,135,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava I
Bratislava - mestská časť Staré Mesto,369000,87,74,98,10,86,95,81,New building,135,NA,0,NA,NA,NA,2003,NA,NA,3,1,NA,NA,0,3-room apartment,3,Bratislava I
Bratislava - mestská časť Staré Mesto,825000,91,86,98,10,86,97,86,Complete reconstruction,193,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava I
Bratislava - mestská časť Staré Mesto,650000,82,87,98,87,86,77,47,Complete reconstruction,129,300,1,none,NA,NA,NA,NA,4,2,0,NA,NA,0,4-room apartment,4,Bratislava I
Bratislava - mestská časť Staré Mesto,599000,81,8,98,87,93,77,47,New building,17989,NA,0,A,NA,NA,2022,NA,NA,1,0,NA,NA,0,3-room apartment,3,Bratislava I
Bratislava - mestská časť Staré Mesto,1133000,81,8,98,87,93,77,47,New building,39008,NA,0,A,NA,NA,2022,NA,NA,NA,0,NA,NA,0,5 or more room apartment,5,Bratislava I
Bratislava - mestská časť Ružinov,250000,89,83,98,93,93,92,76,Original condition,11487,250,0,none,NA,NA,NA,NA,3,NA,0,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Ružinov,259900,85,68,98,10,86,95,77,New building,5907,NA,0,B,NA,NA,NA,NA,8,3,1,NA,NA,0,2-room apartment,2,Bratislava II
Bratislava - mestská časť Ružinov,276995,85,68,98,10,86,95,77,New building,631,NA,0,B,NA,NA,NA,NA,8,6,1,NA,NA,0,2-room apartment,2,Bratislava II
Bratislava - mestská časť Ružinov,635942,85,68,98,10,86,95,77,New building,11829,NA,0,B,NA,NA,NA,NA,26,18,0,NA,NA,0,4-room apartment,4,Bratislava II
Bratislava - mestská časť Ružinov,335000,84,59,98,10,86,96,84,New building,80,NA,1,A,NA,NA,2016,NA,8,5,0,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Devínska Nová Ves,185900,74,85,98,74,63,78,39,Under construction,6502,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Devínska Nová Ves,166100,74,85,98,74,63,78,39,Under construction,6174,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Devínska Nová Ves,273700,74,85,98,74,63,78,39,Under construction,8339,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava IV
Bratislava - mestská časť Devínska Nová Ves,105000,84,88,98,79,93,89,51,Original condition,44,NA,0,NA,NA,NA,NA,2022,12,4,0,NA,NA,0,1-room apartment,1,Bratislava IV
Bratislava - mestská časť Dúbravka,189990,82,72,98,82,93,91,6,Complete reconstruction,47,NA,0,A,NA,NA,123,NA,8,6,1,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Dúbravka,244900,82,72,98,82,93,91,6,Complete reconstruction,7536,NA,0,NA,NA,NA,NA,NA,8,5,1,NA,1,0,4-room apartment,4,Bratislava IV
Bratislava - mestská časť Dúbravka,199500,85,73,98,87,93,92,71,New building,66,NA,0,none,NA,NA,NA,NA,8,3,1,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Dúbravka,155000,82,72,98,82,93,91,6,Original condition,46,NA,0,none,NA,NA,NA,NA,8,7,1,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Dúbravka,156000,81,76,98,82,86,88,61,Partial reconstruction,NA,NA,0,NA,Panel,West,NA,NA,NA,1,0,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Dúbravka,135000,83,8,98,82,93,89,58,Complete reconstruction,48,NA,0,NA,NA,NA,NA,NA,NA,3,0,1,NA,0,1-room apartment,1,Bratislava IV
Bratislava - mestská časť Dúbravka,155000,82,72,98,82,93,91,6,Partial reconstruction,54,NA,0,NA,NA,NA,NA,NA,8,4,1,1,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Dúbravka,155000,82,72,98,82,93,91,6,Partial reconstruction,54,NA,0,NA,NA,NA,NA,NA,8,4,1,1,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Dúbravka,189000,82,72,98,82,93,91,6,Partial reconstruction,7542,NA,0,NA,NA,NA,NA,NA,8,8,1,NA,NA,0,4-room apartment,4,Bratislava IV
Bratislava - mestská časť Karlova Ves,289000,78,81,98,56,93,8,53,NA,622,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava IV
Bratislava - mestská časť Karlova Ves,535000,78,81,98,56,93,8,53,NA,11694,NA,0,none,NA,NA,NA,NA,NA,NA,1,NA,NA,0,4-room apartment,4,Bratislava IV
Bratislava - mestská časť Karlova Ves,207500,69,58,98,56,77,78,55,NA,4137,NA,0,none,NA,NA,NA,NA,6,2,1,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Karlova Ves,184990,78,67,98,67,10,84,52,Original condition,65,NA,0,NA,NA,NA,NA,NA,12,2,1,NA,NA,0,3-room apartment,3,Bratislava IV
Bratislava - mestská časť Karlova Ves,204000,78,67,98,67,10,84,52,Complete reconstruction,7351,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava IV
Bratislava - mestská časť Karlova Ves,145000,78,67,98,67,10,84,52,Partial reconstruction,49,NA,0,A,NA,NA,NA,NA,8,1,1,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Petržalka,146800,9,85,98,10,93,93,74,Complete reconstruction,NA,NA,0,NA,Panel,East,NA,NA,NA,11,1,NA,NA,0,2-room apartment,2,Bratislava V
Bratislava - mestská časť Petržalka,154800,87,84,98,9,93,82,75,Complete reconstruction,53,NA,0,B,Panel,NA,1973,NA,5,4,0,NA,NA,0,2-room apartment,2,Bratislava V
Bratislava - mestská časť Petržalka,104990,89,78,98,10,93,92,81,Partial reconstruction,33,150,0,NA,Panel,NA,NA,NA,NA,NA,1,NA,NA,0,Studio,1,Bratislava V
Bratislava - mestská časť Petržalka,195000,88,81,98,10,86,96,72,Complete reconstruction,6962,NA,0,NA,NA,NA,NA,NA,13,3,1,NA,1,0,3-room apartment,3,Bratislava V
Bratislava - mestská časť Petržalka,99900,88,74,98,10,93,92,8,Partial reconstruction,29,NA,1,NA,NA,NA,NA,2023,12,11,1,NA,NA,0,Studio,1,Bratislava V
Bratislava - mestská časť Petržalka,172990,85,75,98,95,86,94,72,Partial reconstruction,47,NA,1,NA,NA,NA,1986,NA,12,9,0,NA,NA,0,2-room apartment,2,Bratislava V
Bratislava - mestská časť Petržalka,115000,82,75,98,76,93,86,66,New building,2805,NA,0,none,NA,NA,2023,NA,8,5,0,NA,NA,0,1-room apartment,1,Bratislava V
Bratislava - mestská časť Petržalka,219900,86,75,98,95,93,93,7,New building,4609,NA,0,A,NA,NA,2014,NA,9,3,0,NA,NA,0,2-room apartment,2,Bratislava V
Bratislava - mestská časť Petržalka,135000,88,81,98,10,86,96,72,Complete reconstruction,36,NA,0,NA,NA,NA,NA,NA,12,11,1,NA,NA,0,1-room apartment,1,Bratislava V
Bratislava - mestská časť Petržalka,152000,87,84,98,9,93,82,75,Partial reconstruction,5316,NA,0,A,Panel,Southwest,NA,NA,NA,3,0,NA,NA,0,2-room apartment,2,Bratislava V
Bratislava - mestská časť Petržalka,135000,88,81,98,10,86,96,72,Partial reconstruction,36,NA,0,NA,NA,NA,NA,NA,12,11,1,NA,NA,0,1-room apartment,1,Bratislava V
Bratislava - mestská časť Petržalka,135000,88,81,98,10,86,96,72,Partial reconstruction,36,NA,0,NA,NA,NA,NA,NA,12,11,0,NA,NA,0,1-room apartment,1,Bratislava V
Bratislava - mestská časť Petržalka,128000,88,81,98,10,86,96,72,Complete reconstruction,36,NA,0,none,NA,NA,1981,NA,12,5,0,NA,NA,0,1-room apartment,1,Bratislava V
Bratislava - mestská časť Petržalka,159000,88,74,98,10,93,92,8,Complete reconstruction,485,NA,0,NA,NA,NA,NA,NA,12,12,1,NA,NA,0,Two-room apartment,2,Bratislava V
Bratislava - mestská časť Petržalka,149000,76,79,98,67,72,82,58,New building,25,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Bratislava V
Bratislava - mestská časť Petržalka,102000,88,8,98,10,86,92,77,Partial reconstruction,3177,NA,0,B,NA,NA,1979,NA,NA,11,1,NA,NA,0,Studio,1,Bratislava V
Bratislava - mestská časť Petržalka,175000,88,74,98,10,93,92,8,Partial reconstruction,64,NA,1,NA,NA,NA,NA,NA,12,4,1,NA,1,0,3-room apartment,3,Bratislava V
Bratislava - mestská časť Petržalka,138000,9,85,98,10,93,93,74,Partial reconstruction,36,NA,1,B,NA,NA,1982,NA,12,2,1,NA,NA,0,1-room apartment,1,Bratislava V
Trenčianske Teplice,195000,75,91,98,2,93,69,6,Partial reconstruction,777,NA,0,NA,NA,NA,NA,NA,5,1,1,1,NA,0,3-room apartment,3,Trenčín
Trenčianske Teplice,125000,75,91,98,2,93,69,6,Partial reconstruction,5293,NA,0,NA,NA,NA,NA,NA,5,NA,1,NA,NA,0,1-room apartment,1,Trenčín
Trenčianske Teplice,195000,75,91,98,2,93,69,6,New building,8621,NA,0,B,NA,NA,2022,NA,4,3,0,NA,NA,0,3-room apartment,3,Trenčín
Trenčianske Teplice,125000,75,91,98,2,93,69,6,New building,5293,NA,0,B,NA,NA,2022,NA,4,NA,1,NA,NA,0,1-room apartment,1,Trenčín
Trenčianske Teplice,195000,75,91,98,2,93,69,6,New building,8621,NA,0,B,NA,NA,2022,NA,4,3,0,NA,NA,0,3-room apartment,3,Trenčín
Trenčianske Teplice,125000,75,91,98,2,93,69,6,New building,5293,NA,0,B,NA,NA,2022,NA,4,NA,1,NA,NA,0,1-room apartment,1,Trenčín
Komárno,100874,93,89,98,10,10,98,78,New building,468,NA,0,A,NA,NA,2024,2024,2,NA,0,NA,NA,0,2-room apartment,2,Komárno
Komárno,163987,93,89,98,10,10,98,78,New building,765,NA,0,A,NA,NA,2024,2024,2,NA,0,NA,NA,0,3-room apartment,3,Komárno
Nitra,147000,83,81,98,82,79,87,77,Partial reconstruction,75,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,139900,86,81,98,82,93,86,75,New building,52,NA,1,B,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Nitra
Nitra,151900,86,81,98,82,93,86,75,Complete reconstruction,97,NA,0,NA,NA,NA,NA,NA,7,7,1,NA,NA,0,4-room apartment,4,Nitra
Nitra,164990,86,81,98,82,93,86,75,New building,52,NA,0,NA,NA,NA,2019,NA,4,3,0,1,NA,0,2-room apartment,2,Nitra
Nitra,137000,83,81,98,82,79,87,77,Complete reconstruction,75,NA,0,NA,NA,NA,NA,NA,7,3,0,NA,1,0,3-room apartment,3,Nitra
Košice - mestská časť Sever,154950,87,81,98,95,86,94,73,Original condition,73,NA,0,NA,Brick,NA,NA,NA,NA,4,0,NA,NA,0,2-room apartment,2,Košice I
Košice - mestská časť Staré Mesto,139990,9,87,98,95,93,95,76,Complete reconstruction,50,NA,1,none,Brick,NA,1960,NA,3,3,0,NA,NA,0,2-room apartment,2,Košice I
Košice - mestská časť Staré Mesto,115000,89,72,98,10,93,96,88,Complete reconstruction,272,NA,0,NA,NA,NA,2007,2007,2,2,0,NA,NA,0,1-room apartment,1,Košice I
Košice - mestská časť Staré Mesto,255000,89,72,98,10,93,96,88,Complete reconstruction,75,NA,0,NA,NA,NA,NA,NA,9,5,0,NA,NA,1,3-room apartment,3,Košice I
Košice - mestská časť Staré Mesto,98900,87,75,98,95,93,97,72,Partial reconstruction,31,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Košice I
Košice - mestská časť Staré Mesto,155000,89,72,98,10,93,96,88,Complete reconstruction,53,NA,0,NA,NA,NA,NA,NA,9,5,0,NA,NA,0,1-room apartment,1,Košice I
Košice - mestská časť Staré Mesto,255000,89,72,98,10,93,96,88,Complete reconstruction,76,NA,0,NA,NA,NA,NA,NA,9,5,0,NA,NA,0,3-room apartment,3,Košice I
Košice - mestská časť Staré Mesto,108000,87,75,98,95,93,97,72,Partial reconstruction,29,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Košice I
Košice - mestská časť Staré Mesto,160000,83,58,98,95,93,96,72,Original condition,68,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Košice I
Košice - mestská časť Staré Mesto,249990,89,72,98,10,93,96,88,Complete reconstruction,61,NA,0,NA,NA,NA,NA,NA,2,2,0,NA,NA,0,2-room apartment,2,Košice I
Košice - mestská časť Staré Mesto,205000,89,72,98,10,93,96,88,Complete reconstruction,68,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Košice I
Košice - mestská časť Staré Mesto,255000,89,72,98,10,93,96,88,Complete reconstruction,75,NA,0,none,NA,NA,1960,NA,6,3,0,NA,NA,0,3-room apartment,3,Košice I
Košice - mestská časť Staré Mesto,690000,91,91,98,10,79,95,87,Partial reconstruction,225,NA,0,NA,Brick,NA,NA,NA,NA,NA,0,NA,NA,0,5 or more room apartment,5,Košice I
Košice - mestská časť Staré Mesto,305900,89,72,98,10,93,96,88,Complete reconstruction,127,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Košice I
Košice - mestská časť Staré Mesto,163500,89,72,98,10,93,96,88,Complete reconstruction,31,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Košice I
Košice - mestská časť Staré Mesto,450000,89,85,98,10,79,96,86,Under construction,23086,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,5 or more room apartment,5,Košice I
Košice - mestská časť Sídlisko Ťahanovce,157000,81,83,98,8,77,89,65,Complete reconstruction,74,NA,0,NA,Panel,NA,NA,NA,NA,7,1,NA,1,0,3-room apartment,3,Košice I
Košice - mestská časť Dargovských hrdinov,110000,81,8,98,85,91,86,45,Partial reconstruction,40,NA,0,B,NA,NA,NA,NA,4,3,0,NA,NA,0,1-room apartment,1,Košice III
Košice - mestská časť Dargovských hrdinov,153000,81,8,98,85,91,86,45,Partial reconstruction,79,NA,0,C,NA,NA,NA,NA,7,5,1,NA,NA,0,3-room apartment,3,Košice III
Košice - mestská časť Dargovských hrdinov,110000,81,8,98,85,91,86,45,Complete reconstruction,42,NA,0,none,Panel,NA,NA,NA,8,1,0,NA,NA,0,2-room apartment,2,Košice III
Košice - mestská časť Dargovských hrdinov,70800,81,8,98,85,91,86,45,Original condition,23,NA,0,C,NA,North,NA,NA,NA,8,1,NA,NA,0,Studio,1,Košice III
Košice - mestská časť Dargovských hrdinov,156700,79,85,98,87,75,84,44,Complete reconstruction,57,NA,0,NA,NA,NA,NA,NA,NA,4,1,NA,NA,0,3-room apartment,3,Košice III
Košice - mestská časť Juh,394000,87,77,98,10,84,99,76,Partial reconstruction,145,NA,0,NA,Brick,NA,NA,NA,4,4,0,NA,2,0,4-room apartment,4,Košice IV
Košice - mestská časť Juh,227000,89,81,98,10,93,97,73,New building,35,NA,1,A,NA,NA,2013,NA,2,3,0,NA,NA,0,1-room apartment,1,Košice IV
Michalovce,107500,92,89,98,10,98,98,7,Partial reconstruction,NA,NA,0,NA,Other,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Michalovce
Veličná,158000,91,96,98,84,86,95,85,New building,70,NA,0,NA,Brick,Southwest,NA,NA,NA,3,0,NA,NA,0,2-room apartment,2,Dolný Kubín
